"VID","VESSEL_TYPE","VESSEL_NAME","IRCS","FLAG_STATE","VSL_FLAG_REG_NUM","GRT","LENGTH","COUNTRY_BUILT","SPEED","YEAR_BUILT","CREW_COUNT","ENGINE_POWER","POWER_UNITS","FUEL_CAPACITY","SATELLITE_COMMS","BRINE","BLAST","COILS","DAILY_CAPACITY","ICE","SEA","BRINE2","AIR","STORAGE_CAPACITY","CHANGE_DETECTED","NOTES","CREATED_BY_USER_ID","CREATED_DATETIME","UPDATED_BY_USER_ID","UPDATED_DATETIME","CONTACTS_FAX","CONTACTS_PHONE","CONTACTS_EMAIL","APPROVED_ALC","INMARSAT_NUMBER","RL_LENGTH","LP_LENGTH","ENGINE_MODEL","STORAGE_CAP_UNITS_CODE","MMSI_NUMBER","PORT_REGISTRY_ID","REGISTERED_DATE","DEREGISTERED_DATE","PARALLEL_REG_CODE","BUILDER_NAME","NET_TONNAGE","DEAD_WEIGHT","MOULDED_DEPTH","BEAM","IMO","WCPFC_ID"
"34224","Fish Carrier","KPACKNH0","UHBQ","RU","8906808","5286.0000","115.0000","JP","16.0000","1990","24","6800.0000","","1121.6600","1","0","0","0","","0","0","0","1","7760.0000","0","ex- FRIO MARATHON (3ELB4) PANAMA FLAGGED-(17159-PEXT-5 )","TUPOUF","28/7/1999 09:32:08","REG_DEV","30/11/2003 19:59:38","1413325","1413325","","1","427320449","","","","CM","","","","","","","","","","","",""
"34429","Longline","YAHATA MARU NO.35","JJVX","JP","HK11324","420.0000","54.5500","JP","12.0000","1990","23","698.0000","","287.0000","1","0","0","1","6.0000","0","0","0","1","502.0000","0","Ex- name  YOSHI #70","TUPOUF","30/6/2000 14:29:05","GINIA.HAROLD","26/6/2010 13:41:55","764623183","764623181","Yahata35@mailliner.com","1","443200093","48.03","47.90","NIIGATA 6M28HFT","CM","","","","","","","","","","","",""
"34295","Single Purse Seine","ALBACORA","EGYD","ES","CADIZ310993A","4164.0000","105.0000","ES","15.0000","1990","27","5148.0000","","750.0000","1","1","0","0","140.0000","0","0","1","0","3318.0000","0","","CECILIAN","12/1/2000 13:52:11","REG_DEV","30/11/2003 19:59:38","322483611","322483610","alba@inmarsat.francetelcom.fr","1","422483640","","","","CM","","","","","","","","","","","",""
"34298","Longline","SHINEI 35","JJYR","JP","FS1-577","319.0000","49.9700","JP","11.0000","1990","20","698.0000","","310.0000","1","0","1","0","5.0000","0","0","0","1","348.0000","0","","CECILIAN","13/1/2000 10:41:39","REG_DEV","30/11/2003 19:59:38","","","","","","","","","CM","","","","","","","","","","","",""
"34309","Longline","FUKUYO 7","JRLA","JP","MG1-1761","379.0000","53.7400","JP","11.5000","1990","22","1000.0000","","250.0000","1","0","0","1","8.0000","0","0","0","1","320.0000","1","Last Vessel Name: Nikko #1
Last VID: 27417 (deleted out when HP9000 was crashed in 1990).","CECILIAN","9/2/2000 16:13:50","GINIA.HAROLD","25/8/2008 13:48:28","764063513","764063498","fukuyo07@w3.dion.ne.jp","1","443202710","48.19","48","NIIGATA","MT","","","","","","","","","","","",""
"34377","Longline","KASHIMA 38","JFWH","JP","MG1-1783","379.0000","57.3100","JP","12.3000","1990","20","1000.0000","","359.0000","0","0","0","1","5.0000","0","0","0","1","289.0000","0","","CECILIAN","14/3/2000 09:21:37","REG_DEV","30/11/2003 19:59:38","","","","","","","","","CM","","","","","","","","","","","",""
"34378","Longline","DAIRIN 68","JRWH","JP","MG1-1800","289.0000","49.2900","JP","13.0000","1990","21","950.0000","","200.0000","1","0","0","1","6.0000","0","0","0","1","215.0000","0","Last Vessel Name: Yamato #21
Last VID: 27201 (deleted out when HP9000 was crashed in 1990).
Last Flag reg.number: 130939","CECILIAN","14/3/2000 09:41:56","REG_DEV","30/11/2003 19:59:38","1204763","1204763","","1","443201010","","","","CM","","","","","","","","","","","",""
"34046","Longline","JIN QIANG YU 637","","CN","000113","125.0000","26.2000","CN","7.8000","1990","10","261.0000","","11.3500","0","0","0","0","","1","0","0","0","10.0000","0","Last Vessel Name: Zhong Yuan Yu #1232
Last Flag State Reg. Number: Y980037","CECILIAN","10/9/1998 13:48:20","REG_DEV","30/11/2003 19:59:38","691-320-5527","691-320-5527","zhongyuanyap@mail.fm","1","441209615","","","","CM","","","","","","","","","","","",""
"25312","Pole and Line","KOSHO MARU NO.7","JITG","JP","SO11087","378.0000","57.1600","JP","11.5000","1990","25","1000.0000","","250.0000","1","1","0","0","50.0000","0","0","1","0","486.6500","0","Crew number has been changed from 20 to 22 as per fax rec'd from Zengyoren dated 2/3/98. Updated crew no.to 25 as per fax dated 30/4/99.  Updated crew no. to 20 as per fax dated 19/11/99 and F. Master to Hideo Miyawaki.  Updated again from 20 to 22 as per fax dated 21/2/2000 and F. Master to Osamu Matsui. Changed crew no. from 22 to 23 on 5/4/00 as per fax dated 3/4/00 from Zeng. Crew no. from 23 to 20 as per fax dated 23/3/01 . Crew no. from 20 to 22.","REG_DEV","23/2/1996 11:42:03","GINIA.HAROLD","4/6/2012 13:31:24","343189240","343189210","jitg7@etude.ocn.ne.jp","1","443299274","48.80","48.70","AKASAKA","CM","","","","","","","","","","","",""
"34679","Fish Carrier","REF LIRA","3FKY4","PA","21896-95-A","12413.0000","141.9900","","14.5000","1990","25","10330.0000","","4495.0000","0","0","0","0","","0","0","0","1","13326.0000","0","","TUPOUF","17/7/2001 14:21:35","REG_DEV","30/11/2003 19:59:38","","","","","","","","","CM","","","","","","","","","","","",""
"34472","Fish Carrier","FONG KUO NO.818","3EPS8","PA","3381308B","5286.0000","115.0000","JP","16.0000","1990","22","6800.0000","","980.0000","0","0","0","1","350.0000","0","0","0","1","4700.0000","0","","TUPOUF","26/9/2000 16:15:31","ALISA.VAVATAGA","18/11/2016 18:42:45","783121910","773122419","fk818@fongkuo.com.tw","1","435224715","106.38","105.50","AKASAKA DIESEL","MT","352247000","152","18/5/2012 00:00:00","","","Kitanihon Zosen K.K.","3150.0000","","10.1000","17.80","8904070","9427"
"32190","Longline","ORYONG NO.725","DTAC8","KR","99040036260006","421.0000","56.0700","KR","11.0000","1990","25","1200.0000","","397.6300","1","0","0","1","7.0000","0","0","0","1","540.0000","0","Last Vessel Name: Haeng Bok 317
Inmarsat Number: 1705343
Former nationality is ""Republic of Honduras""
Old IRCS is ""HQHX4""
Last Flag States Reg. Number: 9407044-6210001","REG_DEV","23/2/1996 11:43:20","GINIA.HAROLD","4/6/2015 15:25:03","763 087 999","763 087 997","or-725@dreamport.to","1","444000187","49.61","49.60","AKASAKA K28FD","CM","440886000","710","12/1/1990 00:00:00","","","Daesun Shipbuilding Co. Ltd","257.0000","441.0000","3.8400","8.80","9041100","2163"
"34553","Fish Carrier","OCEAN JIN","D7MH","KR","JJR131057","5286.0000","115.0000","JP","16.0000","1990","20","6800.0000","","1055.0300","0","0","0","0","","0","0","0","1","7694.7900","0","","TUPOUF","19/11/2000 11:58:52","ALISA.VAVATAGA","16/11/2015 17:34:20","783221818","773242170","d7mh@ipsignature3.net","1","435236313","106.38","106.38","AKASAKA-MGITSUBIS 6UEC 45LA","CM","440057000","970","31/10/2013 00:00:00","","","Kitanihon Shipbuilding","3150.0000","6455.0000","10.1000","17.80","8904068","9211"
"34573","Longline","INDOTUNA 889","","ID","1998-GA-N110/N","165.0000","23.9400","ID","11.0000","1990","14","800.0000","","50.0000","0","0","0","1","3.0000","0","0","0","1","1000.0000","0","","CECILIAN","21/12/2000 11:39:30","REG_DEV","30/11/2003 19:59:38","88675717011","88675715631","ssfboat@seed.net.ow","","","","","","CM","","","","","","","","","","","",""
"26856","Longline","KAIO MARU NO.78","JM6026","JP","OT23602","70.0000","27.3000","JP","9.0000","1990","10","412.0000","","50.0000","1","0","0","0","2.0000","0","1","0","0","65.0000","0","","REG_DEV","23/2/1996 11:42:13","REG_DEV","25/6/2013 17:43:11","761240358","761240357","","1","443103110","22","21.50","6NI65ENZ YANMAR","CM","","","","","","","","","","","","1716"
"32152","Longline","KIFUKU 5","JM5940","JP","MZ1-17","176.0000","31.2600","JP","12.0000","1990","15","460.0000","","200.0000","1","0","0","0","5.0000","0","0","0","1","112.0000","0","","REG_DEV","23/2/1996 11:43:17","REG_DEV","30/11/2003 19:59:38","762-822-088","762-822-087","","1","443212410","","","","CM","","","","","","","","","","","",""
"33847","Fish Carrier","REEFER PEGASUS","3EMQ8","PA","20409-YJ-1","4444.0000","120.2000","JP","16.0000","1990","19","5600.0000","","887.7500","1","0","0","0","","0","0","0","0","","0","","CECILIAN","21/11/1997 13:54:33","CECILIAN","21/11/1997 13:54:33","","","","","","","","","","","","","","","","","","","","",""
"33148","Longline","LU YUAN YU 833","BVBH","CN","Y-210046","87.0000","24.3000","CN","8.0000","1990","10","198.0000","","19.0000","0","0","0","0","","1","0","0","0","47.7000","0","Total fuek carrying capacity is 19 ton not kilolitre.","REG_DEV","23/2/1996 11:45:21","REG_DEV","30/11/2003 19:59:38","","","","","","","","","CM","","","","","","","","","","","",""
"32905","Longline","KAIHO 5","","JP","ON2-0539","19.0000","16.2300","JP","7.0000","1990","6","190.0000","","30.0000","0","0","0","0","0.0000","0","1","0","0","40.0000","0","WAS PREVIOUSLY USING THE VID #29587 WHICH HAVE BEEN ERASED FROM RREG WHEN HP9000 CRASHED IN 1991.","REG_DEV","23/2/1996 11:44:50","REG_DEV","30/11/2003 19:59:38","","","","","","","","","CM","","","","","","","","","","","",""
"33754","Longline","MAAN SHIN CHYUN","","TW","CT4-2074","73.0000","17.6000","TW","12.0000","1990","14","600.0000","","35.2680","0","0","0","1","3.0000","1","1","0","1","60.0000","0","","CECILIAN","23/7/1997 13:46:04","REG_DEV","30/11/2003 19:59:38","6714774574","6714774573","","","","","","","CM","","","","","","","","","","","",""
"33756","Fish Carrier","GRACIOUS","C6JI7","BS","716283","4482.0000","120.7000","JP","16.0000","1990","15","5600.0000","","853.0000","0","0","0","0","","0","0","0","1","6707.0000","0","Flag reg. #: (IMO NO. 9000964)?","CECILIAN","1/8/1997 14:55:13","REG_DEV","30/11/2003 19:59:38","","","","","","","","","CM","","","","","","","","","","","",""
"33784","Longline","PANALOX 506","DTAU5","KR","98120036260001","427.0000","55.2000","KR","12.9300","1990","25","1200.0000","","386.0000","1","0","0","1","8.0000","0","0","0","1","614.9000","0","Prevoius IRCS was J8CX3, flagged St Vincent and flag.reg.no. 2888. Changed on 29/3/00.","CECILIAN","17/9/1997 09:47:02","REG_DEV","25/6/2013 17:43:08","763088116","763088114","fishery@sla.co.kr","1","444052230","49.47","","SSANG YONG NIGATA","CM","440522000","710","","","","Shin A Shipyard","271.0000","449.0000","3.8500","9.20","8916396","2200"
"33811","Longline","MYOJIN MARU NO.3","JRRF","JP","MG11782","379.0000","55.4500","JP","12.0000","1990","23","1950.0000","","285.0000","1","0","0","1","29.0000","0","0","0","1","621.6900","0","","CECILIAN","6/10/1997 15:21:19","GINIA.HAROLD","15/6/2010 15:10:06","764622949","764622946","","1","443200175","48.87","48.60","NIIGATA 6M28BFT","CM","","","","","","","","","","","",""
"33816","Longline","MYOJIN MARU NO.8","JIJL","JP","MG11928","439.0000","56.9000","JP","12.0000","1990","25","735.0000","","330.0000","1","0","0","1","29.9000","0","0","0","1","696.7600","0","","CECILIAN","16/10/1997 15:13:05","REG_DEV","25/6/2013 17:43:11","764622953","764622951","","1","443255310","49.99","49.90","HANSHIN LH 28 LRG","CM","432553000","","","","","Kabushiki Kaisha Miho Zosensho","250.0000","466.0000","3.8500","9","8921250","282"
"30221","Longline","MARUROKU 1","JNJK","JP","KG1-606","379.0000","54.2300","JP","12.0000","1990","21","950.0000","","292.0000","0","0","0","1","6.0000","0","0","0","1","496.5400","0","","REG_DEV","23/2/1996 11:42:37","REG_DEV","30/11/2003 19:59:38","","","","","","","","","CM","","","","","","","","","","","",""
"33823","Surveillance Vessel","MICRONESIA","V6FM","FM","","165.0000","31.5000","FM","22.0000","1990","15","2000.0000","","27.9000","1","0","0","0","","0","0","0","0","","0","","CECILIAN","4/11/1997 09:52:20","CECILIAN","22/10/1999 16:04:13","","","","","","","","","","","","","","","","","","","","",""
"33824","Surveillance Vessel","PALIKIR","V6FP","FM","","165.0000","31.5000","AU","22.0000","1990","15","2000.0000","","27.9000","1","0","0","0","","0","0","0","0","","0","","CECILIAN","4/11/1997 09:53:20","CECILIAN","22/10/1999 16:04:25","","","","","","","","","","","","","","","","","","","","",""
"33828","Surveillance Vessel","PANGAI","A3CR","TO","","165.0000","31.5000","AU","22.0000","1990","15","2000.0000","","27.9000","1","0","0","0","","0","0","0","0","","0","","CECILIAN","4/11/1997 09:58:21","CECILIAN","22/10/1999 16:05:20","","","","","","","","","","","","","","","","","","","","",""
"34047","Longline","JIN QIANG YU 638","","CN","000114","128.0000","26.2000","CN","7.8000","1990","10","261.0000","","15.8760","0","0","0","0","0.0000","1","0","0","0","10.0000","0","Last Vessel Name: Zhong Yuan Yu #1233
Last Flag State Reg. Number: Y980038","CECILIAN","10/9/1998 13:50:34","CECILIAN","28/1/2005 17:27:35","6913505511","6913505498","zhongyuanyap@mail.fm","1","441209715","26.20","","Diesel","CM","","","","","","","","","","","",""
"34055","Longline","SHOYO","JRMQ","JP","MG1-1785","439.0000","56.4900","JP","12.0000","1990","21","2600.0000","","310.0000","1","0","0","1","7.7300","0","0","0","1","510.0000","0","","CECILIAN","18/9/1998 09:21:14","REG_DEV","30/11/2003 19:59:38","","","","","","","","","CM","","","","","","","","","","","",""
"34061","Fish Carrier","CAPE FINISTERRE","P3OS3","CY","8702836","6421.0000","120.3800","JP","18.5000","1990","19","9049.0000","","816.0000","1","0","0","0","","0","0","0","0","","0","","CECILIAN","8/10/1998 10:04:22","CECILIAN","8/10/1998 10:04:22","","","","","","","","","","","","","","","","","","","","",""
"34086","Longline","ZHONG YUAN YU 1225","","CN","Y980030","153.0000","26.4000","CN","10.0000","1990","9","697.0000","","36.0000","0","0","0","0","","1","0","0","0","380.0000","0","","TUPOUF","30/12/1998 16:36:41","REG_DEV","30/11/2003 19:59:38","","","","","","","","","CM","","","","","","","","","","","",""
"34126","Longline","FUKUTOKU 17","JRVK","JP","MG1-1802","379.0000","55.1600","JP","11.5000","1990","24","1960.0000","","300.8000","1","0","0","1","5.9400","0","0","0","1","518.6000","0","","CECILIAN","29/4/1999 16:32:00","REG_DEV","30/11/2003 19:59:38","","","","","","","","","CM","","","","","","","","","","","",""
"33955","Longline","SOLANDER V","3DVL","FJ","000117","84.0000","34.0300","KR","10.0000","1990","10","334.0000","","72.0100","0","0","0","0","5.0000","0","1","1","0","55.0000","0","","TUPOUF","28/4/1998 11:33:32","ALISA.VAVATAGA","16/8/2017 17:15:47","679 331 4973","679 331 4819","radhika@solander.com.fj","1","452001810","","","CUMMINS KTA 19","CM","520023000","101","29/4/1997 00:00:00","","","Sekwang Shipbuilding Co Ltd","84.0000","","2.5000","5.80","8875554","5053"
"33786","Longline","NO.371 OYANG","DTAC9","KR","95120366260008","383.0000","53.3000","KR","11.0000","1990","25","1200.0000","","369.2200","0","0","0","1","12.0000","0","0","0","1","510.1100","0","Last Flag State Reg.number: 9604001-6260004","CECILIAN","17/9/1997 16:21:52","GINIA.HAROLD","4/6/2015 14:08:37","872762569373","872762569371","","1","444095282","46.71","46.61","DIESEL","CM","441018000","710","28/2/1990 00:00:00","","","Dae Dong Shipbuilding Co. Ltd","239.0000","424.0000","3.7500","8.70","8920892","5436"
"32240","Longline","PANALOX 502","DTAV2","KR","98120056260009","427.0000","55.0900","KR","12.5100","1990","25","1200.0000","","386.0000","0","0","0","1","8.0000","0","0","0","1","614.9000","0","Last radio call sign: J8CU7
Last country of registration: St Vincent
Last flag reg.number: 2868.","REG_DEV","23/2/1996 11:43:26","REG_DEV","25/6/2013 17:43:13","763026616","763026614","fishery@sla.co.kr","1","444061710","49.47","","SSANG YONG NIGATA","CM","440617000","710","30/12/1998 00:00:00","","","Shin A Shipyard","271.0000","499.0000","3.8500","9.20","8916360","5435"
"32241","Longline","PANALOX 501","DTAU9","KR","98120046260000","427.0000","55.1600","KR","12.4900","1990","25","1200.0000","","386.0000","0","0","0","1","8.0000","0","0","1","0","614.9000","0","Last radio call sign: J8CU6
Last country of registration: St Vincent
Last flag state reg.number: 2867.","REG_DEV","23/2/1996 11:43:26","REG_DEV","25/6/2013 17:43:10","763026591","763026589","fishiery@sla.co.kr","1","444059510","49.47","","SSANG YONG NIGATA","CM","440595000","710","30/12/1998 00:00:00","","","Shin A Shipyard","271.0000","497.0000","3.8500","9.20","8916358","2198"
"34026","Longline","KYOSHIN 20","JNJG","JP","KG1-182","439.0000","51.2000","JP","14.0000","1990","22","2660.0000","","351.4000","1","0","0","1","7.0000","0","0","0","1","770.0000","0","","CECILIAN","14/8/1998 10:13:49","REG_DEV","30/11/2003 19:59:38","","","","","","","","","CM","","","","","","","","","","","",""
"33186","Longline","LU YUAN YU 825","BVOB","CN","Y-210040","53.0000","21.0000","CN","10.0000","1990","9","198.6000","","20.0000","0","0","0","0","","1","0","0","0","20.0000","0","","REG_DEV","23/2/1996 11:45:26","REG_DEV","30/11/2003 19:59:36","","","","","","","","","CM","","","","","","","","","","","",""
"33207","Longline","VULCAN","ZM42207","NZ","32657","18.0000","12.0000","NZ","13.0000","1990","3","375.0000","","1.6000","1","1","0","0","4.0000","1","0","0","0","4.0000","0","","REG_DEV","23/2/1996 11:45:29","REG_DEV","30/11/2003 19:59:36","","","","","","","","","CM","","","","","","","","","","","",""
"33243","Longline","FU YUAN YU 046","","CN","990028","82.0000","22.8000","CN","9.0000","1990","10","184.0000","","45.0000","1","1","0","0","1.5000","1","0","0","0","4.0000","0","Last Vessel Name: Zhong Yuan Yu #046
Last flag state reg.number: MY210071
Last radio call sign: BVGU
Inmarsat Number: 441272512","REG_DEV","23/2/1996 11:45:33","REG_DEV","30/11/2003 19:59:36","","","","1","441272512","","","","CM","","","","","","","","","","","",""
"33244","Longline","ZHONG YUAN YU 137","BVGV","CN","MY-210072","64.0000","26.9500","CN","8.5000","1990","9","184.0000","","15.0000","0","0","0","1","3.0000","1","0","0","0","5.1600","0","","REG_DEV","23/2/1996 11:45:33","REG_DEV","30/11/2003 19:59:36","","","","","","","","","CM","","","","","","","","","","","",""
"33260","Longline","TAKATOYO MARU NO.38","JEZR","JP","KO1818","434.0000","54.7400","JP","11.0000","1990","25","1960.0000","","314.0300","1","0","0","1","5.3000","0","0","0","1","440.1200","0","","REG_DEV","23/2/1996 11:45:35","REG_DEV","25/6/2013 17:43:11","764622594","764622592","","1","443200120","48.19","48","AKASAKA K28SFD","CM","431032000","","","","","Kabushiki Kaisha, Miho-Zosensho","221.0000","442.0000","3.7500","8.60","9011234","215"
"33262","Longline","DAIKOKU 58","JETW","JP","KO1-787","379.0000","54.5500","JP","11.5000","1990","21","1960.0000","","301.0000","1","0","0","1","8.3400","0","0","0","1","261.5000","0","","REG_DEV","23/2/1996 11:45:35","REG_DEV","30/11/2003 19:59:36","","","","","","","","","CM","","","","","","","","","","","",""
"33292","Longline","ZHONG YUAN YU 167","","CN","Y210062","98.0000","25.0000","CN","9.0000","1990","10","164.0000","","28.1670","0","0","0","0","","0","0","0","0","","0","","REG_DEV","23/2/1996 11:45:39","REG_DEV","25/10/2000 11:17:04","","","","","","","","","","","","","","","","","","","","",""
"33293","Longline","ZHONG YUAN YU 168","","CN","Y210063","79.0000","23.6000","CN","9.0000","1990","10","164.0000","","21.1250","0","0","0","0","","0","0","0","0","","0","","REG_DEV","23/2/1996 11:45:39","REG_DEV","25/10/2000 11:17:04","","","","","","","","","","","","","","","","","","","","",""
"33517","Longline","CHIYO 88","JRLN","JP","MG1-1775","379.0000","54.5600","JP","11.0000","1990","23","950.0000","","297.0000","1","0","0","1","7.0000","0","0","0","1","528.5000","0","","CECILIAN","21/6/1996 11:27:38","REG_DEV","30/11/2003 19:59:36","81-120-3105","81-120-3105","","1","443239710","","","","CM","","","","","","","","","","","",""
"33523","Longline","UNIVERSAL 7","","TW","CT4-2097","73.9100","19.7300","TW","9.0000","1990","7","550.0000","","34.4220","0","0","0","1","1.0000","0","1","0","0","30.0000","0","","CECILIAN","10/7/1996 10:01:45","REG_DEV","30/11/2003 19:59:36","6716470836","6716461426","uicjammy@ite.net","","","","","","CM","","","","","","","","","","","",""
